customer_id,plan_type,contract_type,total_users,tenure_days,churn,total_payments,total_revenue,avg_payment_value,std_payment_value,payment_delay_rate,max_delay_days,avg_delay_days,dunning_count,dunning_rate,payment_cv,late_x_dunning,avg_monthly_usage_hrs,max_monthly_usage_hrs,min_monthly_usage_hrs,std_monthly_usage_hrs,avg_feature_adoption,min_feature_adoption,days_since_last_login,engagement_score,usage_drop_ratio,inactive_level,usage_consistency,risk_score,avg_nps_score,min_nps_score,latest_nps_score,nps_response_count,nps_std,nps_trend,nps_category,total_tickets,high_priority_tickets,open_tickets,billing_tickets,technical_tickets,unresolved_ratio,high_priority_ratio,billing_ticket_ratio,nps_x_adoption,usage_x_tech_tickets,plan_x_usage,tenure_x_engagement,usage_per_tenure,tickets_per_month
C-1119,professional,annual,5,275.0,0,3,22211.64,7403.88,0.0,1.0,13,11.333333333333334,0,0.0,0.0,0.0,54.9,54.9,54.9,0.0,30.6,30.6,90,34.41978021978022,1.8214604469823925e-05,1,1.0,0.4388091073022349,8.5,8.0,8.0,2.0,0.7071067811865476,-0.5,Passive,16.0,5.0,5.0,8.0,3.0,0.3125,0.3125,0.5,260.1,164.7,54.9,9465.439560439561,5.982564475118053,1.7435524881946969
C-1120,starter,monthly,1,69.0,1,41,6868.320000000001,167.52,0.0,0.0975609756097561,15,1.0,0,0.0,0.0,0.0,41.9,41.9,41.9,0.0,20.2,20.2,29,25.50666666666667,2.386577885959973e-05,0,1.0,0.15961193288942982,8.5,7.0,7.0,2.0,2.1213203435596424,-1.5,Passive,7.0,3.0,5.0,2.0,0.0,0.7142857142857143,0.42857142857142855,0.2857142857142857,171.7,0.0,0.0,1759.9600000000003,18.13852813852814,3.0303030303030307
C-1121,professional,monthly,11,580.0,0,13,3331.38,256.26,0.0,0.23076923076923078,11,1.4615384615384615,0,0.0,0.0,0.0,50.6,50.6,50.6,0.0,16.9,16.9,1,37.0,1.976245528745313e-05,0,1.0,0.16620988122764374,10.0,10.0,10.0,1.0,0.0,0.0,Promoter,16.0,4.0,6.0,5.0,6.0,0.375,0.25,0.3125,169.0,303.6,50.6,21460.0,2.615888333620541,0.8271583663622264
C-1122,enterprise,monthly,40,731.0,0,33,93643.11,2837.67,0.0,0.0,0,0.0,0,0.0,0.0,0.0,200.4,200.4,200.4,0.0,30.9,30.9,78,92.77316455696203,4.989995059934138e-06,1,1.0,0.43820249499752995,10.0,10.0,10.0,1.0,0.0,0.0,Promoter,16.0,9.0,2.0,7.0,6.0,0.125,0.5625,0.4375,309.0,1202.4,400.8,67817.18329113924,8.22097634349788,0.6563653767263776
C-1123,professional,monthly,19,427.0,0,12,3643.32,303.61,0.0,0.16666666666666666,7,1.1666666666666667,0,0.0,0.0,0.0,26.6,26.6,26.6,0.0,89.7,89.7,6,49.37714285714286,3.759257170787844e-05,0,1.0,0.020618796285853936,4.0,4.0,4.0,1.0,0.0,0.0,Detractor,7.0,1.0,2.0,0.0,2.0,0.2857142857142857,0.14285714285714285,0.0,358.8,53.2,26.6,21084.04,1.8675403697636324,0.4914579920430611
C-1124,professional,annual,20,958.0,1,3,9623.880000000001,3207.9600000000005,0.0,1.0,15,7.666666666666667,1,0.3333333333333333,0.0,0.3333333333333333,83.8,83.8,83.8,0.0,18.3,18.3,75,41.103157894736846,1.193303182545069e-05,1,1.0,0.4634059665159127,3.5,2.0,5.0,2.0,2.1213203435596424,1.5,Detractor,8.0,2.0,3.0,1.0,3.0,0.375,0.25,0.125,64.05,251.39999999999998,83.8,39376.8252631579,2.623395596368569,0.2504434936867369
C-1125,enterprise,annual,89,731.0,0,1,43298.28,43298.28,0.0,1.0,9,9.0,0,0.0,0.0,0.0,135.2,135.2,135.2,0.0,60.3,60.3,90,78.41978021978022,7.396394997138955e-06,1,1.0,0.3794036981974986,10.0,10.0,10.0,2.0,0.0,0.0,Promoter,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,603.0,135.2,270.4,57324.85934065934,5.54628743333789,0.0410228360453986
C-1126,starter,monthly,5,1200.0,1,7,873.46,124.78,0.0,0.14285714285714285,7,1.0,0,0.0,0.0,0.0,43.0,43.0,43.0,0.0,78.1,78.1,80,48.68691358024691,2.325527313318254e-05,1,1.0,0.3438116276365666,1.0,1.0,1.0,1.0,0.0,0.0,Detractor,9.0,3.0,3.0,4.0,3.0,0.3333333333333333,0.3333333333333333,0.4444444444444444,78.1,129.0,0.0,58424.29629629629,1.0747313171707074,0.22494376405898525
C-1127,professional,monthly,4,672.0,0,3,1003.5,334.5,0.0,0.6666666666666666,7,3.6666666666666665,0,0.0,0.0,0.0,135.7,135.7,135.7,0.0,81.4,81.4,73,87.11027027027028,7.369142452917643e-06,1,1.0,0.33720368457122646,3.5,2.0,2.0,2.0,2.1213203435596424,-1.5,Detractor,17.0,8.0,6.0,4.0,9.0,0.35294117647058826,0.47058823529411764,0.23529411764705882,284.90000000000003,1221.3,135.7,58538.10162162162,6.055332440874609,0.7585899152164213
C-1128,professional,monthly,6,519.0,0,15,5213.4,347.56,0.0,0.0,0,0.0,0,0.0,0.0,0.0,65.2,65.2,65.2,0.0,29.8,29.8,20,38.95238095238095,1.5337188080000175e-05,0,1.0,0.14040766859404,1.5,0.0,0.0,2.0,2.1213203435596424,-1.5,Detractor,7.0,4.0,3.0,1.0,3.0,0.42857142857142855,0.5714285714285714,0.14285714285714285,44.7,195.60000000000002,65.2,20216.285714285714,3.766608896591565,0.40439052570768336
C-1129,starter,monthly,3,984.0,1,45,5534.1,122.98,0.0,0.0,0,0.0,0,0.0,0.0,0.0,26.3,26.3,26.3,0.0,94.9,94.9,22,49.34956521739131,3.8021368008900325e-05,0,1.0,0.010219010684004437,1.0,1.0,1.0,1.0,0.0,0.0,Detractor,14.0,8.0,4.0,5.0,6.0,0.2857142857142857,0.5714285714285714,0.35714285714285715,94.9,157.8,0.0,48559.97217391305,0.8015848826577264,0.42669917708015853
C-1130,professional,annual,6,1218.0,0,5,17908.800000000003,3581.7600000000007,0.0,1.0,11,6.0,2,0.4,0.0,0.4,86.8,86.8,86.8,0.0,80.0,80.0,1,76.72,1.1520604601411577e-05,0,1.0,0.0400057603023007,5.5,4.0,7.0,2.0,2.1213203435596424,1.5,Passive,9.0,2.0,1.0,2.0,0.0,0.1111111111111111,0.2222222222222222,0.2222222222222222,440.0,0.0,86.8,93444.95999999999,2.1374045801526718,0.22162029056882543
C-1131,starter,annual,2,597.0,1,5,9010.2,1802.0400000000002,0.0,1.0,12,10.0,3,0.6,0.0,0.6,14.4,14.4,14.4,0.0,80.4,80.4,14,39.25333333333334,6.943962224836842e-05,0,1.0,0.039234719811124176,2.0,1.0,3.0,2.0,1.4142135623730951,1.0,Detractor,4.0,1.0,1.0,1.0,2.0,0.25,0.25,0.25,160.8,28.8,0.0,23434.24,0.7232546459065796,0.20090406830738322
C-1132,professional,monthly,15,884.0,0,16,5800.32,362.52,0.0,0.0625,13,0.8125,0,0.0,0.0,0.0,140.1,140.1,140.1,0.0,56.1,56.1,3,83.48,7.13770779658951e-06,0,1.0,0.08780356885389828,9.5,9.0,9.0,2.0,0.7071067811865476,-0.5,Promoter,12.0,6.0,2.0,2.0,7.0,0.16666666666666666,0.5,0.16666666666666666,532.95,980.6999999999999,140.1,73796.32,4.752911907723623,0.40710166233178785
C-1133,starter,annual,5,31.0,0,2,3031.44,1515.72,0.0,1.0,10,6.0,0,0.0,0.0,0.0,36.0,36.0,36.0,0.0,31.8,31.8,85,27.352558139534885,2.77770061941629e-05,1,1.0,0.43641388850309704,9.5,9.0,9.0,2.0,0.7071067811865476,-0.5,Promoter,9.0,5.0,1.0,1.0,5.0,0.1111111111111111,0.5555555555555556,0.1111111111111111,302.1,180.0,0.0,847.9293023255815,34.504792332268366,8.626198083067091
C-1134,professional,monthly,4,1302.0,1,30,21167.7,705.59,0.0,0.16666666666666666,14,1.3666666666666667,0,0.0,0.0,0.0,105.6,105.6,105.6,0.0,34.6,34.6,39,56.580000000000005,9.469607295420346e-06,1,1.0,0.43080473480364767,2.0,2.0,2.0,1.0,0.0,0.0,Detractor,9.0,6.0,2.0,1.0,4.0,0.2222222222222222,0.6666666666666666,0.1111111111111111,69.2,422.4,105.6,73667.16,2.4326192121630963,0.20732550103662753
C-1135,enterprise,monthly,43,415.0,1,37,69558.15000000001,1879.9500000000003,0.0,0.05405405405405406,14,0.40540540540540543,0,0.0,0.0,0.0,50.5,50.5,50.5,0.0,79.1,79.1,12,53.37846153846154,1.980158808734256e-05,0,1.0,0.04180990079404369,2.5,1.0,4.0,2.0,2.1213203435596424,1.5,Detractor,12.0,2.0,4.0,5.0,5.0,0.3333333333333333,0.16666666666666666,0.4166666666666667,197.75,252.5,101.0,22152.06153846154,3.647965326270166,0.8668432458463761
C-1136,professional,annual,12,976.0,0,5,23140.8,4628.16,0.0,1.0,13,9.0,2,0.4,0.0,0.4,28.9,28.9,28.9,0.0,72.8,72.8,40,41.16780487804878,3.4600878862312e-05,1,1.0,0.35441730043943115,3.0,2.0,2.0,2.0,1.4142135623730951,-1.0,Detractor,5.0,2.0,2.0,1.0,2.0,0.4,0.4,0.2,218.39999999999998,57.8,28.9,40179.777560975606,0.8880467069548296,0.15364129878111238
C-1137,enterprise,monthly,12,580.0,0,26,53340.56,2051.56,0.0,0.038461538461538464,15,0.5769230769230769,0,0.0,0.0,0.0,129.5,129.5,129.5,0.0,85.2,85.2,3,90.88000000000001,7.72194809306459e-06,0,1.0,0.029603860974046537,4.0,4.0,4.0,1.0,0.0,0.0,Detractor,8.0,2.0,3.0,2.0,4.0,0.375,0.25,0.25,340.8,518.0,259.0,52710.40000000001,6.69481302774427,0.4135791831811132
C-1138,professional,annual,6,153.0,0,4,11801.28,2950.32,0.0,1.0,13,7.5,3,0.75,0.0,0.75,142.1,142.1,142.1,0.0,29.0,29.0,89,68.66222222222223,7.037248154539988e-06,1,1.0,0.4420035186240773,9.0,9.0,9.0,1.0,0.0,0.0,Promoter,14.0,3.0,1.0,6.0,3.0,0.07142857142857142,0.21428571428571427,0.42857142857142855,261.0,426.29999999999995,142.1,10505.32,27.808219178082194,2.7397260273972606
C-1139,starter,monthly,2,1157.0,0,40,3288.0,82.2,0.0,0.05,11,0.425,0,0.0,0.0,0.0,30.1,30.1,30.1,0.0,73.6,73.6,15,42.73,3.322148765827482e-05,0,1.0,0.052816610743829144,6.0,5.0,5.0,2.0,1.4142135623730951,-1.0,Detractor,15.0,4.0,1.0,2.0,8.0,0.06666666666666667,0.26666666666666666,0.13333333333333333,441.59999999999997,240.8,0.0,49438.60999999999,0.7802644085371122,0.38883608398859415
C-1140,starter,monthly,1,788.0,1,21,4107.599999999999,195.59999999999997,0.0,0.047619047619047616,14,0.6666666666666666,0,0.0,0.0,0.0,59.3,59.3,59.3,0.0,70.9,70.9,35,52.635555555555555,1.6863122038413003e-05,1,1.0,0.35820843156101917,1.0,1.0,1.0,1.0,0.0,0.0,Detractor,8.0,3.0,1.0,2.0,4.0,0.125,0.375,0.25,70.9,237.2,0.0,41476.817777777775,2.2567550424965113,0.3044526195610808
C-1141,starter,monthly,3,962.0,1,30,5611.8,187.06,0.0,0.1,12,0.8,0,0.0,0.0,0.0,4.5,4.5,4.5,0.0,87.7,87.7,44,37.324444444444445,0.00022217285047776425,1,1.0,0.3247110864252389,3.0,3.0,3.0,1.0,0.0,0.0,Detractor,16.0,5.0,2.0,3.0,6.0,0.125,0.3125,0.1875,263.1,27.0,0.0,35906.11555555556,0.14028889119817103,0.49880494648238594
C-1142,professional,annual,20,488.0,0,2,7121.28,3560.64,0.0,0.5,2,1.0,0,0.0,0.0,0.0,97.4,97.4,97.4,0.0,66.4,66.4,58,65.85898305084747,1.0266835042793687e-05,1,1.0,0.36720513341752137,2.0,1.0,3.0,2.0,1.4142135623730951,1.0,Detractor,17.0,6.0,6.0,6.0,6.0,0.35294117647058826,0.35294117647058826,0.35294117647058826,132.8,584.4000000000001,97.4,32139.183728813565,5.984026213393406,1.0444398935080892
C-1143,starter,annual,4,1371.0,0,3,3643.92,1214.64,0.0,0.3333333333333333,4,1.3333333333333333,0,0.0,0.0,0.0,32.7,32.7,32.7,0.0,41.1,41.1,53,29.890370370370373,3.058010458389937e-05,1,1.0,0.41781529005229195,2.5,2.0,3.0,2.0,0.7071067811865476,0.5,Detractor,5.0,3.0,0.0,1.0,2.0,0.0,0.6,0.2,102.75,65.4,0.0,40979.69777777778,0.7153795668343907,0.10938525486764383
C-1144,professional,monthly,20,1430.0,0,24,17457.84,727.41,0.0,0.0,0,0.0,0,0.0,0.0,0.0,114.5,114.5,114.5,0.0,54.5,54.5,67,67.89411764705883,8.733548178652129e-06,1,1.0,0.39100436677408934,1.0,1.0,1.0,1.0,0.0,0.0,Detractor,3.0,0.0,1.0,2.0,1.0,0.3333333333333333,0.0,0.6666666666666666,54.5,114.5,114.5,97088.58823529413,2.40159407117388,0.06292386212682655
C-1145,professional,monthly,20,71.0,1,36,9794.16,272.06,0.0,0.08333333333333333,13,0.6111111111111112,0,0.0,0.0,0.0,126.3,126.3,126.3,0.0,30.0,30.0,82,62.76096385542169,7.91759368501399e-06,1,1.0,0.4400039587968425,0.5,0.0,0.0,2.0,0.7071067811865476,-0.5,Detractor,5.0,2.0,1.0,3.0,1.0,0.2,0.4,0.6,15.0,126.3,126.3,4456.02843373494,53.14165497896214,2.103786816269285
C-1146,starter,annual,3,731.0,0,4,7122.72,1780.68,0.0,0.5,13,4.5,0,0.0,0.0,0.0,59.0,59.0,59.0,0.0,26.0,26.0,25,34.76923076923077,1.6948865273480607e-05,0,1.0,0.14800847443263673,4.5,3.0,3.0,2.0,2.1213203435596424,-1.5,Detractor,9.0,3.0,3.0,2.0,5.0,0.3333333333333333,0.3333333333333333,0.2222222222222222,117.0,295.0,0.0,25416.30769230769,2.4203473266785176,0.3692055244085874
C-1147,professional,monthly,11,953.0,1,39,18208.71,466.89,0.0,0.02564102564102564,2,0.05128205128205128,0,0.0,0.0,0.0,101.3,101.3,101.3,0.0,14.3,14.3,23,47.07333333333334,9.871570863073664e-06,0,1.0,0.17140493578543153,5.5,4.0,4.0,2.0,2.1213203435596424,-1.5,Detractor,6.0,3.0,1.0,3.0,2.0,0.16666666666666666,0.5,0.5,78.65,202.6,101.3,44860.88666666667,3.1878737018776877,0.18881779083184727
C-1148,starter,annual,1,1433.0,1,3,6476.039999999999,2158.68,0.0,1.0,15,10.0,2,0.6666666666666666,0.0,0.6666666666666666,37.5,37.5,37.5,0.0,67.9,67.9,28,42.8496551724138,2.6665955574434186e-05,0,1.0,0.06421333297778721,0.5,0.0,1.0,2.0,0.7071067811865476,0.5,Detractor,14.0,6.0,2.0,6.0,5.0,0.14285714285714285,0.42857142857142855,0.42857142857142855,33.95,187.5,0.0,61403.55586206897,0.7849019744645225,0.29303007046675505
C-1149,starter,annual,4,661.0,1,3,5351.4,1783.8,0.0,1.0,15,10.0,2,0.6666666666666666,0.0,0.6666666666666666,40.0,40.0,40.0,0.0,75.0,75.0,39,46.5,2.4999375015544167e-05,1,1.0,0.35001249968750775,4.0,4.0,4.0,1.0,0.0,0.0,Detractor,6.0,2.0,1.0,2.0,2.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,300.0,80.0,0.0,30736.5,1.8146075911084225,0.2721911386662634
C-1150,enterprise,annual,31,655.0,1,3,46767.24,15589.08,0.0,0.0,0,0.0,0,0.0,0.0,0.0,83.8,83.8,83.8,0.0,41.1,41.1,76,50.21974025974027,1.193303182545069e-05,1,1.0,0.41780596651591273,1.0,1.0,1.0,1.0,0.0,0.0,Detractor,14.0,6.0,2.0,3.0,4.0,0.14285714285714285,0.42857142857142855,0.21428571428571427,41.1,335.2,167.6,32893.929870129876,3.8364108042118112,0.6409278193193957
C-1151,enterprise,annual,70,273.0,1,4,206948.64,51737.16,0.0,1.0,15,10.75,1,0.25,0.0,0.25,214.8,214.8,214.8,0.0,75.0,75.0,37,116.4463157894737,4.6554718088342995e-06,1,1.0,0.3500023277359044,9.0,8.0,10.0,2.0,1.4142135623730951,1.0,Promoter,8.0,5.0,5.0,2.0,1.0,0.625,0.625,0.25,675.0,214.8,429.6,31789.84421052632,23.578485181119653,0.8781558726673985
C-1152,enterprise,monthly,55,1420.0,1,37,120183.77,3248.21,0.0,0.10810810810810811,12,0.7027027027027027,0,0.0,0.0,0.0,253.7,253.7,253.7,0.0,22.2,22.2,10,112.17818181818181,3.941647845340235e-06,0,1.0,0.1556019708239227,1.0,1.0,1.0,1.0,0.0,0.0,Detractor,7.0,3.0,0.0,0.0,3.0,0.0,0.42857142857142855,0.0,22.2,761.0999999999999,507.4,159293.0181818182,5.35872702950081,0.14785608674223755
C-1153,professional,monthly,4,1212.0,1,28,12415.480000000001,443.41,0.0,0.07142857142857142,12,0.8214285714285714,0,0.0,0.0,0.0,131.1,131.1,131.1,0.0,89.2,89.2,6,90.97714285714287,7.627706882562535e-06,0,1.0,0.02160381385344128,5.5,5.0,5.0,2.0,0.7071067811865476,-0.5,Detractor,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,490.6,0.0,131.1,110264.29714285715,3.2442464736451373,0.024746349913387776
C-1154,starter,monthly,2,836.0,1,29,3187.1400000000003,109.90137931034484,5.314921531565588,0.10344827586206896,14,1.0689655172413792,0,0.0,0.04792475589228144,0.0,8.8,8.8,8.8,0.0,28.9,28.9,17,16.191111111111113,0.0001136234518803736,0,1.0,0.1422568117259402,4.5,4.0,5.0,2.0,0.7071067811865476,0.5,Detractor,12.0,2.0,2.0,4.0,4.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,130.04999999999998,35.2,0.0,13535.76888888889,0.3156761927537965,0.4304675355733588
C-1155,starter,monthly,5,519.0,0,14,1510.46,107.89,0.0,0.21428571428571427,13,1.5714285714285714,0,0.0,0.0,0.0,25.8,25.8,25.8,0.0,39.6,39.6,30,26.805161290322584,3.8758187667187194e-05,0,1.0,0.1208193790938336,9.0,9.0,9.0,1.0,0.0,0.0,Promoter,11.0,2.0,4.0,1.0,2.0,0.36363636363636365,0.18181818181818182,0.09090909090909091,356.40000000000003,51.6,0.0,13911.878709677421,1.4904679376083187,0.6354708261120738
C-1156,starter,monthly,1,823.0,0,29,5676.17,195.73,0.0,0.0,0,0.0,0,0.0,0.0,0.0,49.4,49.4,49.4,0.0,73.3,73.3,46,49.505531914893616,2.0242505212375583e-05,1,1.0,0.3534101212526062,8.0,8.0,8.0,1.0,0.0,0.0,Passive,10.0,4.0,4.0,4.0,4.0,0.4,0.4,0.4,586.4,197.6,0.0,40743.05276595744,1.8000728774444308,0.36438722215474306
C-1157,starter,monthly,1,427.0,0,12,792.8399999999999,66.07,0.0,0.25,6,1.0,0,0.0,0.0,0.0,36.4,36.4,36.4,0.0,55.6,55.6,52,37.17735849056604,2.7471772753417945e-05,1,1.0,0.3888137358863767,2.5,2.0,3.0,2.0,0.7071067811865476,0.5,Detractor,9.0,2.0,1.0,2.0,4.0,0.1111111111111111,0.2222222222222222,0.2222222222222222,139.0,145.6,0.0,15874.7320754717,2.555581558623918,0.6318745611982214
C-1158,starter,monthly,1,1054.0,1,9,1254.2400000000002,139.36,0.0,0.1111111111111111,14,1.5555555555555556,0,0.0,0.0,0.0,32.2,32.2,32.2,0.0,73.2,73.2,11,43.82666666666667,3.105493618205113e-05,0,1.0,0.053615527468091034,0.0,0.0,0.0,1.0,0.0,0.0,Detractor,6.0,3.0,5.0,1.0,4.0,0.8333333333333334,0.5,0.16666666666666666,0.0,128.8,0.0,46193.30666666667,0.9162477473204972,0.17072939391065162
C-1159,starter,monthly,3,1430.0,0,3,322.62,107.54,0.0,0.3333333333333333,5,1.6666666666666667,0,0.0,0.0,0.0,28.4,28.4,28.4,0.0,57.3,57.3,86,34.509885057471266,3.521002781592397e-05,1,1.0,0.385417605013908,5.0,5.0,5.0,1.0,0.0,0.0,Detractor,7.0,1.0,2.0,3.0,0.0,0.2857142857142857,0.14285714285714285,0.42857142857142855,286.5,0.0,0.0,49349.13563218391,0.5956792281339579,0.14682234496259527
C-1160,starter,monthly,3,700.0,0,19,3369.2700000000004,177.33,0.0,0.05263157894736842,6,0.3157894736842105,0,0.0,0.0,0.0,48.5,48.5,48.5,0.0,91.1,91.1,63,56.1525,2.0618131584826394e-05,1,1.0,0.31781030906579244,6.0,6.0,6.0,1.0,0.0,0.0,Detractor,8.0,2.0,2.0,5.0,1.0,0.25,0.25,0.625,546.5999999999999,48.5,0.0,39306.75,2.0776809938597744,0.3427102670284164
C-1161,professional,monthly,4,700.0,0,24,9896.16,412.34,0.0,0.20833333333333334,15,1.625,0,0.0,0.0,0.0,97.4,97.4,97.4,0.0,27.5,27.5,28,50.6496551724138,1.0266835042793687e-05,0,1.0,0.1450051334175214,5.0,5.0,5.0,1.0,0.0,0.0,Detractor,12.0,7.0,2.0,4.0,3.0,0.16666666666666666,0.5833333333333334,0.3333333333333333,137.5,292.20000000000005,97.4,35454.75862068966,4.1724975010709695,0.5140654005426246
C-1162,enterprise,monthly,42,1261.0,1,14,37128.98,2652.07,0.0,0.07142857142857142,3,0.21428571428571427,0,0.0,0.0,0.0,297.0,297.0,297.0,0.0,47.1,47.1,49,138.04000000000002,3.36699203029589e-06,1,1.0,0.40580168349601514,2.0,2.0,2.0,1.0,0.0,0.0,Detractor,16.0,5.0,3.0,5.0,5.0,0.1875,0.3125,0.3125,94.2,1485.0,594.0,174068.44000000003,7.064140172837549,0.3805597399508444
C-1163,professional,monthly,3,1176.0,1,32,12239.36,382.48,0.0,0.03125,9,0.28125,0,0.0,0.0,0.0,77.2,77.2,77.2,0.0,33.6,33.6,42,44.785116279069776,1.2953200088094974e-05,1,1.0,0.432806476600044,2.0,2.0,2.0,1.0,0.0,0.0,Detractor,12.0,5.0,3.0,2.0,5.0,0.25,0.4166666666666667,0.16666666666666666,67.2,386.0,77.2,52667.29674418605,1.9688854883958173,0.306044376434583
C-1164,enterprise,annual,28,969.0,1,3,119122.56,39707.52,0.0,1.0,14,8.333333333333334,1,0.3333333333333333,0.0,0.3333333333333333,156.7,156.7,156.7,0.0,41.1,41.1,68,79.40985507246377,6.381580206937798e-06,1,1.0,0.4178031907901035,1.0,0.0,0.0,2.0,1.4142135623730951,-1.0,Detractor,16.0,5.0,5.0,7.0,5.0,0.3125,0.3125,0.4375,41.1,783.5,313.4,76948.14956521739,4.849891674404209,0.49520272361497997
C-1165,professional,annual,9,915.0,0,4,36296.16,9074.04,0.0,0.0,0,0.0,0,0.0,0.0,0.0,25.2,25.2,25.2,0.0,34.7,34.7,28,24.649655172413794,3.968096504114449e-05,0,1.0,0.1306198404825206,1.0,1.0,1.0,1.0,0.0,0.0,Detractor,17.0,6.0,2.0,6.0,3.0,0.11764705882352941,0.35294117647058826,0.35294117647058826,34.7,75.6,25.2,22554.43448275862,0.8259587020648967,0.557194362504097
C-1166,starter,monthly,5,884.0,0,22,1873.96,85.18,0.0,0.22727272727272727,14,2.1818181818181817,0,0.0,0.0,0.0,53.3,53.3,53.3,0.0,41.5,41.5,12,39.45846153846154,1.8761374082965077e-05,0,1.0,0.11700938068704148,10.0,10.0,10.0,1.0,0.0,0.0,Promoter,3.0,0.0,1.0,0.0,2.0,0.3333333333333333,0.0,0.0,415.0,106.6,0.0,34881.280000000006,1.808209883523691,0.10177541558294696
C-1167,starter,annual,3,1.0,1,5,3043.2,608.64,0.0,1.0,15,7.0,3,0.6,0.0,0.6,22.1,22.1,22.1,0.0,28.2,28.2,78,20.37316455696203,4.524682141082703e-05,1,1.0,0.4436226234107054,0.0,0.0,0.0,1.0,0.0,0.0,Detractor,14.0,2.0,3.0,6.0,2.0,0.21428571428571427,0.14285714285714285,0.42857142857142855,0.0,44.2,0.0,20.37316455696203,510.0,323.07692307692304
C-1168,enterprise,monthly,57,618.0,1,33,59797.32,1812.04,0.0,0.06060606060606061,15,0.5151515151515151,0,0.0,0.0,0.0,181.8,181.8,181.8,0.0,85.9,85.9,54,107.44363636363637,5.5005197991953025e-06,1,1.0,0.3282027502598996,4.0,4.0,4.0,1.0,0.0,0.0,Detractor,8.0,3.0,2.0,1.0,4.0,0.25,0.375,0.125,343.6,727.2,363.6,66400.16727272728,8.820960698689955,0.3881610868510431
C-1169,professional,monthly,18,298.0,1,41,19244.170000000002,469.37000000000006,0.0,0.12195121951219512,10,0.926829268292683,0,0.0,0.0,0.0,93.5,93.5,93.5,0.0,32.1,32.1,37,50.76631578947369,1.0695072780064763e-05,1,1.0,0.43580534753639,1.0,0.0,2.0,2.0,1.4142135623730951,1.0,Detractor,13.0,5.0,3.0,4.0,5.0,0.23076923076923078,0.38461538461538464,0.3076923076923077,32.1,467.5,93.5,15128.362105263159,9.403285283271874,1.3074086490110628
C-1170,enterprise,annual,71,1188.0,0,5,101674.79999999999,20334.96,0.0,1.0,8,7.2,3,0.6,0.0,0.6,182.5,182.5,182.5,0.0,37.8,37.8,74,88.38666666666667,5.4794220305520724e-06,1,1.0,0.4244027397110153,5.5,4.0,7.0,2.0,2.1213203435596424,1.5,Passive,9.0,3.0,1.0,1.0,2.0,0.1111111111111111,0.3333333333333333,0.1111111111111111,207.89999999999998,365.0,365.0,105003.36,4.607422368088867,0.22721534965917697
C-1171,starter,annual,4,435.0,1,3,4621.32,1540.4399999999998,0.0,0.3333333333333333,8,2.6666666666666665,0,0.0,0.0,0.0,39.2,39.2,39.2,0.0,87.1,87.1,23,51.35333333333333,2.550955332769611e-05,0,1.0,0.02581275477666385,5.5,5.0,5.0,2.0,0.7071067811865476,-0.5,Detractor,16.0,6.0,1.0,5.0,3.0,0.0625,0.375,0.3125,479.04999999999995,117.60000000000001,0.0,22338.7,2.7015851137146796,1.1026878015161958
C-1172,professional,monthly,17,1461.0,0,1,526.0,526.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,72.5,72.5,72.5,0.0,54.4,54.4,47,51.17666666666667,1.3792913201249313e-05,1,1.0,0.3912068964566006,0.5,0.0,1.0,2.0,0.7071067811865476,0.5,Detractor,10.0,3.0,4.0,2.0,4.0,0.4,0.3,0.2,27.2,290.0,72.5,74769.11,1.4884007390679532,0.20529665366454528
C-1173,enterprise,annual,46,1096.0,0,4,225941.25,56485.3125,2485.904999999999,1.0,10,4.0,0,0.0,0.044008980051583275,0.0,89.7,89.7,89.7,0.0,45.1,45.1,82,54.16096385542169,1.114814773528483e-05,1,1.0,0.40980557407386764,10.0,10.0,10.0,2.0,0.0,0.0,Promoter,4.0,1.0,1.0,2.0,0.0,0.25,0.25,0.5,451.0,0.0,179.4,59360.41638554217,2.454620085742954,0.10945908966523762
C-1174,starter,monthly,1,1082.0,1,14,1622.18,115.87,0.0,0.21428571428571427,9,1.1428571428571428,0,0.0,0.0,0.0,8.1,8.1,8.1,0.0,71.5,71.5,78,32.09316455696203,0.00012344155042576244,1,1.0,0.35706172077521287,10.0,10.0,10.0,1.0,0.0,0.0,Promoter,13.0,4.0,7.0,5.0,4.0,0.5384615384615384,0.3076923076923077,0.38461538461538464,715.0,32.4,0.0,34724.80405063292,0.22452185161230712,0.3603437124641966
C-1175,starter,annual,2,234.0,1,3,3694.68,1231.56,0.0,1.0,12,7.333333333333333,0,0.0,0.0,0.0,5.2,5.2,5.2,0.0,79.2,79.2,72,34.03397260273973,0.00019227071716987343,1,1.0,0.3416961353585849,3.0,3.0,3.0,1.0,0.0,0.0,Detractor,3.0,0.0,1.0,0.0,2.0,0.3333333333333333,0.0,0.0,237.60000000000002,10.4,0.0,7963.949589041097,0.6658130601792575,0.38412291933418696
